qid,partialscore_quote_to_sentence,tokensetscore_quote_to_sentence,partialscore_quote_to_paragraph,tokensetscore_quote_to_paragraph,partialscore_quote_to_fullspeech,tokensetscore_quote_to_fullspeech,_partialscore_sentence,tokensetscore_quote_to_sentence_nostopwords,_partialscore_paragraph,tokensetscore_quote_to_paragraph_nostopwords,_partialscore_speech,tokensetscore_quote_to_fullspeech_nostopwords
6136,86.0,100,87.0,96,58,92,91.0,100,92.0,96,55,88
6137,81.0,95,81.0,100,71,100,100.0,100,100.0,100,88,100
6138,99.0,100,99.0,99,62,96,100.0,100,100.0,100,63,96
6139,100.0,100,100.0,100,52,78,100.0,100,100.0,100,56,68
6140,100.0,100,100.0,100,58,82,100.0,100,100.0,100,58,52
6141,100.0,100,99.0,96,51,76,100.0,100,99.0,95,52,68
6142,94.0,100,95.0,97,95,97,100.0,100,100.0,100,100,100
6143,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6144,91.0,97,91.0,97,91,97,92.0,100,92.0,100,92,100
6145,83.0,100,83.0,100,83,100,100.0,100,100.0,100,100,100
6146,85.0,98,86.0,93,86,98,85.0,98,86.0,92,86,98
6147,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6148,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6149,75.0,91,75.0,91,75,94,77.0,90,77.0,90,77,92
6150,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6151,96.0,96,54.0,70,97,100,100.0,100,52.0,79,100,100
6152,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6153,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6154,82.0,100,82.0,100,83,100,75.0,100,75.0,100,75,100
6155,97.0,95,97.0,95,97,95,100.0,100,100.0,100,100,100
6156,76.0,100,54.0,28,54,28,78.0,100,56.0,17,56,17
6157,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6158,95.0,94,95.0,94,95,94,89.0,89,89.0,89,89,89
6159,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6160,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6161,91.0,93,89.0,92,89,96,91.0,92,89.0,89,89,95
6162,99.0,97,99.0,96,99,96,99.0,96,99.0,95,99,95
6163,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6164,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6165,99.0,100,99.0,100,99,100,97.0,100,97.0,100,97,100
6166,99.0,91,99.0,91,99,91,96.0,84,96.0,84,96,84
6167,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6168,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6169,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6170,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6171,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6172,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6173,85.0,94,91.0,98,91,98,90.0,100,91.0,97,93,97
6174,86.0,100,86.0,99,86,100,89.0,100,89.0,100,89,100
6175,87.0,100,87.0,100,87,100,82.0,100,82.0,100,82,100
6176,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6177,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6178,99.0,99,99.0,99,99,100,99.0,99,99.0,99,99,100
6179,98.0,99,49.0,61,49,87,99.0,100,44.0,49,50,79
6180,100.0,100,100.0,100,54,94,100.0,100,100.0,100,56,89
6181,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6182,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6183,92.0,100,92.0,100,92,100,88.0,100,88.0,100,88,100
6184,91.0,97,91.0,100,91,100,98.0,96,98.0,100,98,100
6185,91.0,96,91.0,97,91,97,91.0,95,91.0,95,91,95
6186,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6187,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6188,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6189,98.0,88,98.0,88,98,88,98.0,91,98.0,88,98,88
6190,97.0,100,97.0,100,97,100,93.0,100,93.0,100,93,100
6191,100.0,100,100.0,100,55,80,100.0,100,100.0,100,56,75
6192,100.0,100,100.0,100,54,88,100.0,100,100.0,100,50,80
6193,99.0,100,99.0,100,99,100,100.0,100,100.0,100,100,100
6194,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6195,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6196,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6197,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6198,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6199,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6200,99.0,100,100.0,99,100,100,100.0,100,100.0,100,100,100
6201,94.0,97,94.0,94,94,100,95.0,94,95.0,89,95,100
6202,85.0,96,85.0,96,85,98,85.0,100,85.0,100,85,100
6203,100.0,0,100.0,0,100,0,100.0,0,100.0,0,100,0
6204,91.0,100,91.0,100,91,100,100.0,100,100.0,100,100,100
6205,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6206,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6207,98.0,98,98.0,98,98,98,100.0,100,100.0,100,100,100
6208,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6209,97.0,100,97.0,100,97,100,100.0,100,100.0,100,100,100
6210,97.0,100,97.0,100,97,100,100.0,100,100.0,100,100,100
6211,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6212,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6213,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6214,96.0,100,96.0,100,96,100,100.0,100,100.0,100,100,100
6215,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6216,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6217,98.0,97,98.0,100,98,100,100.0,97,100.0,100,100,100
6218,89.0,95,89.0,95,89,95,87.0,93,87.0,93,87,93
6219,91.0,93,91.0,87,91,87,94.0,97,94.0,86,94,86
6220,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6221,87.0,95,87.0,92,87,97,82.0,93,82.0,88,82,96
6222,93.0,95,92.0,95,92,97,92.0,97,94.0,98,94,98
6223,80.0,86,81.0,86,81,88,75.0,79,78.0,79,78,79
6224,88.0,97,88.0,97,88,97,92.0,96,92.0,95,92,95
6225,97.0,100,83.0,97,83,99,100.0,100,81.0,100,81,100
6226,76.0,96,77.0,88,77,100,72.0,94,77.0,87,77,100
6227,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6228,94.0,100,94.0,100,94,100,93.0,100,93.0,100,93,100
6229,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6230,99.0,93,99.0,93,99,93,99.0,92,99.0,91,99,91
6231,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6232,87.0,100,87.0,100,87,100,86.0,100,86.0,100,86,100
6233,98.0,100,98.0,100,98,100,100.0,100,100.0,100,100,100
6234,100.0,100,100.0,98,100,100,99.0,99,99.0,97,99,100
6235,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6236,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6237,78.0,95,78.0,95,78,100,73.0,97,73.0,97,73,100
6238,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6239,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6240,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6241,77.0,93,77.0,93,77,97,80.0,93,80.0,93,80,96
6242,91.0,90,91.0,93,91,94,88.0,89,88.0,89,88,89
6243,91.0,90,91.0,93,91,94,88.0,89,88.0,89,88,89
6244,80.0,91,76.0,80,76,82,78.0,90,73.0,75,73,75
6245,97.0,100,97.0,100,97,100,95.0,100,95.0,100,95,100
6246,95.0,96,95.0,96,95,100,100.0,100,96.0,97,96,100
6247,93.0,94,93.0,98,93,100,100.0,100,100.0,100,100,100
6248,92.0,96,92.0,96,92,96,86.0,93,86.0,93,86,93
6249,82.0,84,82.0,84,82,95,75.0,77,75.0,77,75,93
6250,94.0,97,94.0,100,94,100,100.0,100,100.0,100,100,100
6251,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6252,100.0,89,100.0,100,53,52,100.0,89,100.0,100,53,52
6253,98.0,100,98.0,100,54,67,96.0,100,96.0,100,56,50
6254,88.0,100,88.0,100,51,64,100.0,100,100.0,100,57,29
6255,100.0,100,100.0,100,54,33,100.0,100,100.0,100,59,22
6256,99.0,100,99.0,100,53,85,100.0,100,100.0,100,55,79
6257,100.0,100,100.0,100,55,100,100.0,100,100.0,100,55,100
6258,85.0,94,85.0,96,54,92,91.0,100,91.0,100,54,85
6259,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6260,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6261,100.0,98,100.0,98,100,98,99.0,97,99.0,97,99,97
6262,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6263,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6264,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6265,89.0,100,89.0,100,89,100,100.0,100,100.0,100,100,100
6266,97.0,96,97.0,96,97,96,100.0,100,100.0,100,100,100
6267,100.0,100,83.0,100,83,100,100.0,100,80.0,100,80,100
6268,98.0,100,98.0,100,98,100,97.0,100,97.0,100,97,100
6269,78.0,100,78.0,100,78,100,80.0,100,80.0,100,80,100
6270,79.0,100,79.0,100,79,100,82.0,100,82.0,100,82,100
6271,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6272,85.0,100,85.0,100,85,100,89.0,100,89.0,100,89,100
6273,89.0,94,58.0,82,81,100,90.0,95,58.0,83,84,100
6274,90.0,100,90.0,100,90,100,82.0,100,82.0,100,82,100
6275,95.0,100,95.0,100,95,100,99.0,100,99.0,100,99,100
6276,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6277,100.0,99,99.0,99,99,99,100.0,100,100.0,100,100,100
6278,53.0,62,84.0,100,84,100,49.0,47,84.0,100,84,100
6279,98.0,100,98.0,100,98,100,100.0,100,100.0,100,100,100
6280,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6281,100.0,100,97.0,100,97,100,100.0,100,100.0,100,100,100
6282,91.0,98,91.0,98,91,100,92.0,98,92.0,98,92,100
6283,79.0,92,51.0,66,79,92,78.0,92,54.0,67,78,92
6284,96.0,96,47.0,53,48,46,95.0,96,44.0,43,47,13
6285,99.0,100,99.0,97,99,97,100.0,100,99.0,95,99,95
6286,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6287,82.0,78,82.0,74,82,74,79.0,67,81.0,60,81,60
6288,78.0,97,78.0,97,78,100,85.0,100,85.0,100,85,100
6289,79.0,100,79.0,100,79,100,65.0,100,65.0,100,65,100
6290,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6291,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6292,96.0,100,96.0,100,96,100,96.0,100,96.0,100,96,100
6293,88.0,90,88.0,90,88,100,89.0,94,89.0,94,89,100
6294,96.0,100,96.0,100,96,100,100.0,100,100.0,100,100,100
6295,71.0,80,71.0,80,79,80,52.0,75,52.0,75,62,75
6296,96.0,100,96.0,100,96,100,96.0,100,96.0,100,96,100
6297,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6298,85.0,100,85.0,100,85,100,84.0,100,84.0,100,84,100
6299,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6300,97.0,99,97.0,100,97,100,100.0,100,100.0,100,100,100
6301,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6302,81.0,100,81.0,100,81,100,86.0,100,86.0,100,86,100
6303,57.0,75,88.0,96,88,100,54.0,72,90.0,97,90,100
6304,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6305,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6306,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6307,99.0,98,82.0,100,82,100,100.0,100,85.0,100,85,100
6308,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6309,90.0,98,90.0,98,90,98,79.0,96,79.0,96,79,96
6310,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6311,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6312,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6313,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6314,94.0,100,94.0,100,94,100,100.0,100,100.0,100,100,100
6315,94.0,100,95.0,100,95,100,96.0,100,96.0,100,96,100
6316,71.0,100,71.0,100,71,100,72.0,100,72.0,100,72,100
6317,94.0,96,94.0,96,94,100,96.0,100,96.0,100,96,100
6318,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6319,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6320,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6321,85.0,100,85.0,100,85,100,83.0,100,83.0,100,83,100
6322,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6323,85.0,90,91.0,96,91,97,100.0,100,100.0,100,100,100
6324,94.0,100,94.0,100,94,100,90.0,100,90.0,100,90,100
6325,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6326,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6327,92.0,100,92.0,100,92,100,96.0,100,96.0,100,96,100
6328,64.0,79,78.0,96,78,96,55.0,69,68.0,92,68,92
6329,93.0,100,93.0,100,93,100,95.0,100,95.0,100,95,100
6330,98.0,100,98.0,100,98,100,100.0,100,100.0,100,100,100
6331,99.0,100,99.0,100,99,100,98.0,100,98.0,100,98,100
6332,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6333,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6334,88.0,97,88.0,97,88,100,84.0,96,84.0,96,84,100
6335,98.0,94,97.0,93,97,93,99.0,95,99.0,95,99,95
6336,92.0,88,95.0,93,95,93,99.0,94,99.0,93,99,93
6337,95.0,100,95.0,100,95,100,98.0,100,98.0,100,98,100
6338,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6339,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6340,98.0,99,98.0,96,98,100,98.0,99,98.0,95,98,100
6341,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6342,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6343,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6344,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6345,99.0,100,99.0,100,99,100,99.0,100,99.0,100,99,100
6346,98.0,98,98.0,98,98,98,100.0,100,100.0,100,100,100
6347,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6348,94.0,96,94.0,90,94,90,100.0,100,100.0,100,100,100
6349,87.0,93,85.0,89,85,94,87.0,92,80.0,85,80,92
6350,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6351,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6352,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6353,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6354,95.0,100,95.0,100,95,100,93.0,100,93.0,100,93,100
6355,98.0,82,98.0,82,98,100,97.0,80,97.0,80,97,100
6356,84.0,100,84.0,100,84,100,100.0,100,100.0,100,100,100
6357,86.0,93,86.0,93,86,93,90.0,89,90.0,89,90,89
6358,95.0,100,95.0,100,95,100,93.0,100,93.0,100,93,100
6359,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6360,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6361,96.0,100,96.0,100,96,100,100.0,100,100.0,100,100,100
6362,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6363,65.0,90,65.0,91,65,93,59.0,89,59.0,89,59,92
6364,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6365,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6366,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6367,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6368,95.0,99,95.0,96,95,98,92.0,99,92.0,94,92,97
6369,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6370,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6371,85.0,87,85.0,100,85,100,85.0,86,85.0,100,85,100
6372,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6373,88.0,86,88.0,89,88,89,86.0,87,86.0,81,86,81
6374,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6375,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6376,98.0,93,98.0,93,98,100,98.0,91,98.0,91,98,100
6377,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6378,89.0,100,89.0,100,89,100,87.0,100,87.0,100,87,100
6379,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6380,85.0,56,85.0,56,85,56,85.0,56,85.0,56,85,56
6381,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6382,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6383,71.0,96,80.0,100,80,100,77.0,95,85.0,100,85,100
6384,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6385,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6386,95.0,100,95.0,100,95,100,100.0,100,100.0,100,100,100
6387,98.0,98,98.0,98,98,98,100.0,100,100.0,100,100,100
6388,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6389,95.0,100,95.0,100,95,100,100.0,100,100.0,100,100,100
6390,96.0,99,96.0,99,96,99,100.0,100,100.0,100,100,100
6391,90.0,95,90.0,100,90,100,85.0,90,85.0,100,85,100
6392,97.0,98,95.0,99,95,99,100.0,100,100.0,100,100,100
6393,94.0,99,94.0,95,53,74,99.0,99,99.0,94,53,63
6394,100.0,100,100.0,100,63,87,100.0,100,100.0,100,62,82
6395,100.0,100,100.0,100,59,42,100.0,100,100.0,100,61,0
6396,100.0,100,100.0,100,58,90,100.0,100,100.0,100,61,89
6397,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6398,93.0,95,93.0,95,93,95,99.0,95,99.0,95,99,95
6399,83.0,98,85.0,96,85,98,84.0,99,86.0,95,86,98
6400,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6401,100.0,100,46.0,30,100,100,100.0,100,49.0,21,100,100
6402,98.0,100,96.0,100,96,100,100.0,100,100.0,100,100,100
6403,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6404,79.0,97,79.0,97,79,100,75.0,96,75.0,96,75,100
6405,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6406,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6407,70.0,100,70.0,100,70,100,77.0,100,77.0,100,77,100
6408,100.0,64,100.0,64,100,64,100.0,64,100.0,64,100,64
6409,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6410,89.0,100,89.0,100,89,100,95.0,100,95.0,100,95,100
6411,96.0,98,96.0,98,96,98,96.0,99,96.0,98,96,98
6412,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6413,70.0,94,70.0,97,70,97,70.0,96,70.0,96,70,96
6414,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6415,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6416,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6417,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6418,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6419,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6420,98.0,89,98.0,89,98,89,98.0,86,98.0,86,98,86
6421,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6422,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6423,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6424,97.0,100,97.0,100,97,100,95.0,100,95.0,100,95,100
6425,98.0,100,98.0,100,98,100,98.0,100,98.0,100,98,100
6426,98.0,100,98.0,100,98,100,96.0,100,96.0,100,96,100
6427,73.0,100,73.0,100,73,100,73.0,100,73.0,100,73,100
6428,98.0,100,98.0,100,98,100,100.0,100,100.0,100,100,100
6429,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6430,85.0,92,85.0,100,85,100,84.0,90,84.0,100,84,100
6431,97.0,99,97.0,100,97,100,100.0,100,100.0,100,100,100
6432,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6433,91.0,95,91.0,95,91,100,93.0,96,93.0,96,93,100
6434,95.0,100,95.0,100,95,100,94.0,100,94.0,100,94,100
6435,93.0,93,93.0,93,93,96,89.0,90,89.0,90,89,94
6436,96.0,80,96.0,80,96,80,96.0,80,96.0,80,96,80
6437,81.0,100,81.0,100,81,100,86.0,100,86.0,100,86,100
6438,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6439,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6440,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6441,96.0,95,96.0,95,96,95,94.0,94,94.0,94,94,94
6442,90.0,99,90.0,99,90,100,89.0,100,89.0,100,89,100
6443,90.0,100,92.0,100,92,100,100.0,100,100.0,100,100,100
6444,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6445,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6446,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6447,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6448,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6449,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6450,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6451,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6452,96.0,98,96.0,98,96,98,100.0,100,100.0,100,100,100
6453,94.0,90,94.0,90,94,94,100.0,100,100.0,100,100,100
6454,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6455,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6456,98.0,99,98.0,97,98,97,100.0,100,100.0,100,100,100
6457,96.0,100,96.0,100,96,100,100.0,100,100.0,100,100,100
6458,93.0,96,93.0,94,93,97,92.0,95,92.0,93,92,96
6459,90.0,97,90.0,100,90,100,91.0,100,91.0,100,91,100
6460,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6461,97.0,100,97.0,100,97,100,100.0,100,100.0,100,100,100
6462,99.0,100,99.0,95,99,95,99.0,99,99.0,94,99,94
6463,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6464,99.0,100,99.0,100,99,100,100.0,100,100.0,100,100,100
6465,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6466,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6467,97.0,100,97.0,100,97,100,95.0,100,95.0,100,95,100
6468,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6469,93.0,97,93.0,96,93,96,93.0,95,93.0,94,93,94
6470,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6471,96.0,100,96.0,100,96,100,90.0,100,90.0,100,90,100
6472,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6473,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6474,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6475,93.0,100,93.0,100,93,100,100.0,100,100.0,100,100,100
6476,97.0,100,97.0,100,97,100,100.0,100,100.0,100,100,100
6477,99.0,92,99.0,92,99,92,97.0,85,97.0,85,97,85
6478,78.0,88,78.0,88,78,90,68.0,89,68.0,81,68,81
6479,99.0,100,99.0,100,99,100,98.0,100,98.0,100,98,100
6480,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6481,84.0,96,84.0,96,84,100,82.0,100,82.0,100,82,100
6482,83.0,83,83.0,95,83,100,84.0,85,84.0,97,84,100
6483,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6484,86.0,98,86.0,98,86,99,92.0,97,92.0,97,92,99
6485,90.0,100,90.0,100,90,100,88.0,100,88.0,100,88,100
6486,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6487,85.0,52,85.0,52,85,100,85.0,52,85.0,52,85,100
6488,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6489,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6490,93.0,100,93.0,100,93,100,92.0,100,92.0,100,92,100
6491,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6492,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6493,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6494,88.0,100,88.0,100,88,100,89.0,100,89.0,100,89,100
6495,92.0,100,92.0,100,92,100,100.0,100,100.0,100,100,100
6496,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6497,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6498,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6499,100.0,100,49.0,55,100,100,100.0,100,49.0,52,100,100
6500,96.0,100,96.0,100,96,100,94.0,100,94.0,100,94,100
6501,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6502,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6503,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6504,98.0,99,98.0,99,98,100,93.0,100,93.0,100,93,100
6505,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6506,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6507,99.0,100,99.0,100,99,100,99.0,100,99.0,100,99,100
6508,99.0,98,99.0,98,99,98,100.0,100,100.0,100,100,100
6509,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6510,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6511,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6512,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6513,89.0,98,89.0,100,89,100,92.0,100,92.0,100,92,100
6514,99.0,98,95.0,96,95,96,100.0,100,94.0,95,94,95
6515,97.0,99,97.0,99,97,99,95.0,98,95.0,98,95,98
6516,86.0,98,86.0,98,86,100,100.0,100,100.0,100,100,100
6517,94.0,100,94.0,100,94,100,93.0,100,93.0,100,93,100
6518,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6519,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6520,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6521,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6522,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6523,93.0,99,52.0,76,93,100,100.0,100,56.0,74,100,100
6524,78.0,100,78.0,100,78,100,80.0,100,80.0,100,80,100
6525,100.0,100,100.0,100,100,100,100.0,100,100.0,100,100,100
6526,83.0,92,82.0,94,82,96,88.0,94,88.0,94,88,94
6527,91.0,96,92.0,90,92,90,94.0,96,94.0,93,94,93
6528,94.0,100,95.0,98,95,100,100.0,100,100.0,100,100,100
6529,90.0,97,90.0,97,90,97,89.0,96,89.0,96,89,96
